Day,Era,Year,Month,Notes,Region,Event ID,Event type,Description,Event title,Date display,Source 1 URL,Calendar date,Original date,Source 1 name,Date certainty,Event category,Calendar system,Coverage status,Significance scope,Source reliability,Target event count,Verification status,Verified event count,Historical significance score
20,CE,1568,October,Date follows the Gregorian day chronology used by the source; for early events this may be a conventional/proleptic date.,,GHC-OCT-20-01,Historical event,The Spanish Duke of Alba defeats a Dutch rebel force under William the Silent.,The Spanish Duke of Alba defeats a Dutch rebel force under William the Silent.,"October 20, 1568 CE",https://en.wikipedia.org/wiki/October_20,1568-10-20,"October 20, 1568 CE",October 20 — Wikipedia,Exact day in source chronology,General historical chronology,Gregorian (source chronology),Target met,National or regional,Secondary reference chronology,20,Verified against source chronology,20,70
20,CE,1572,October,Date follows the Gregorian day chronology used by the source; for early events this may be a conventional/proleptic date.,,GHC-OCT-20-02,Conflict or political event,Eighty Years' War: Three thousand Spanish soldiers wade through fifteen miles of water in one night to effect the relief of Goes.,Eighty Years' War: Three thousand Spanish soldiers wade through fifteen miles of water in one night to effect the relief of Goes.,"October 20, 1572 CE",https://en.wikipedia.org/wiki/October_20,1572-10-20,"October 20, 1572 CE",October 20 — Wikipedia,Exact day in source chronology,Military and political history,Gregorian (source chronology),Target met,National or regional,Secondary reference chronology,20,Verified against source chronology,20,70
20,CE,888,October,Date follows the Gregorian day chronology used by the source; for early events this may be a conventional/proleptic date.,,GHC-OCT-20-03,Political event,"Zhu Youzhen, emperor of Later Liang (died 923)","Zhu Youzhen, emperor of Later Liang (died 923)","October 20, 888 CE",https://en.wikipedia.org/wiki/October_20,0888-10-20,"October 20, 888 CE",October 20 — Wikipedia,Exact day in source chronology,Political and independence history,Gregorian (source chronology),Target met,National or regional,Secondary reference chronology,20,Verified against source chronology,20,70
20,CE,1475,October,Date follows the Gregorian day chronology used by the source; for early events this may be a conventional/proleptic date.,,GHC-OCT-20-04,Historical event,"Giovanni di Bernardo Rucellai, Italian poet and playwright (died 1525)","Giovanni di Bernardo Rucellai, Italian poet and playwright (died 1525)","October 20, 1475 CE",https://en.wikipedia.org/wiki/October_20,1475-10-20,"October 20, 1475 CE",October 20 — Wikipedia,Exact day in source chronology,General historical chronology,Gregorian (source chronology),Target met,National or regional,Secondary reference chronology,20,Verified against source chronology,20,70
20,CE,1496,October,Date follows the Gregorian day chronology used by the source; for early events this may be a conventional/proleptic date.,,GHC-OCT-20-05,Historical event,"Claude, Duke of Guise (died 1550)","Claude, Duke of Guise (died 1550)","October 20, 1496 CE",https://en.wikipedia.org/wiki/October_20,1496-10-20,"October 20, 1496 CE",October 20 — Wikipedia,Exact day in source chronology,General historical chronology,Gregorian (source chronology),Target met,National or regional,Secondary reference chronology,20,Verified against source chronology,20,70
20,CE,1554,October,Date follows the Gregorian day chronology used by the source; for early events this may be a conventional/proleptic date.,,GHC-OCT-20-06,Historical event,"Bálint Balassi, Hungarian writer and noble (died 1594)","Bálint Balassi, Hungarian writer and noble (died 1594)","October 20, 1554 CE",https://en.wikipedia.org/wiki/October_20,1554-10-20,"October 20, 1554 CE",October 20 — Wikipedia,Exact day in source chronology,General historical chronology,Gregorian (source chronology),Target met,National or regional,Secondary reference chronology,20,Verified against source chronology,20,70
20,CE,1740,October,Date follows the Gregorian day chronology used by the source; for early events this may be a conventional/proleptic date.,Europe,GHC-OCT-20-07,Conflict or political event,"France, Prussia, Bavaria and Saxony refuse to honour the Pragmatic Sanction, and the War of the Austrian Succession begins.","France, Prussia, Bavaria and Saxony refuse to honour the Pragmatic Sanction, and the War of the Austrian Succession begins.","October 20, 1740 CE",https://en.wikipedia.org/wiki/October_20,1740-10-20,"October 20, 1740 CE",October 20 — Wikipedia,Exact day in source chronology,Military and political history,Gregorian (source chronology),Target met,National or regional,Secondary reference chronology,20,Verified against source chronology,20,70
20,CE,1774,October,Date follows the Gregorian day chronology used by the source; for early events this may be a conventional/proleptic date.,Americas,GHC-OCT-20-08,Conflict or political event,"American Revolution: The Continental Association, a nonconsumption and nonimportation agreement against the British Isles and the British West Indies, is adopted by the First Continental Congress.","American Revolution: The Continental Association, a nonconsumption and nonimportation agreement against the British Isles and the British West Indies, is adopted by the First Continental Congress.","October 20, 1774 CE",https://en.wikipedia.org/wiki/October_20,1774-10-20,"October 20, 1774 CE",October 20 — Wikipedia,Exact day in source chronology,Military and political history,Gregorian (source chronology),Target met,National or regional,Secondary reference chronology,20,Verified against source chronology,20,70
20,CE,1781,October,Date follows the Gregorian day chronology used by the source; for early events this may be a conventional/proleptic date.,Europe,GHC-OCT-20-09,Historical event,"The Patent of Toleration, providing limited freedom of worship, is approved in Austria.","The Patent of Toleration, providing limited freedom of worship, is approved in Austria.","October 20, 1781 CE",https://en.wikipedia.org/wiki/October_20,1781-10-20,"October 20, 1781 CE",October 20 — Wikipedia,Exact day in source chronology,General historical chronology,Gregorian (source chronology),Target met,National or regional,Secondary reference chronology,20,Verified against source chronology,20,70
20,CE,1803,October,Date follows the Gregorian day chronology used by the source; for early events this may be a conventional/proleptic date.,Americas,GHC-OCT-20-10,Historical event,The United States Senate ratifies the Louisiana Purchase.,The United States Senate ratifies the Louisiana Purchase.,"October 20, 1803 CE",https://en.wikipedia.org/wiki/October_20,1803-10-20,"October 20, 1803 CE",October 20 — Wikipedia,Exact day in source chronology,General historical chronology,Gregorian (source chronology),Target met,National or regional,Secondary reference chronology,20,Verified against source chronology,20,70
20,CE,1818,October,Date follows the Gregorian day chronology used by the source; for early events this may be a conventional/proleptic date.,Americas,GHC-OCT-20-11,Political event,"The Convention of 1818 is signed between the United States and the United Kingdom, which settles the Canada–United States border on the 49th parallel for most of its length.","The Convention of 1818 is signed between the United States and the United Kingdom, which settles the Canada–United States border on the 49th parallel for most of its length.","October 20, 1818 CE",https://en.wikipedia.org/wiki/October_20,1818-10-20,"October 20, 1818 CE",October 20 — Wikipedia,Exact day in source chronology,Political and independence history,Gregorian (source chronology),Target met,National or regional,Secondary reference chronology,20,Verified against source chronology,20,70
20,CE,1827,October,Date follows the Gregorian day chronology used by the source; for early events this may be a conventional/proleptic date.,Africa,GHC-OCT-20-12,Conflict or political event,"Greek War of Independence: In the Battle of Navarino, a combined Turkish and Egyptian fleet is defeated by British, French and Russian naval forces in the last significant battle fought with wooden sailing ships.","Greek War of Independence: In the Battle of Navarino, a combined Turkish and Egyptian fleet is defeated by British, French and Russian naval forces in the last significant battle fought with wooden sailing ships.","October 20, 1827 CE",https://en.wikipedia.org/wiki/October_20,1827-10-20,"October 20, 1827 CE",October 20 — Wikipedia,Exact day in source chronology,Military and political history,Gregorian (source chronology),Target met,International,Secondary reference chronology,20,Verified against source chronology,20,70
20,CE,1883,October,Date follows the Gregorian day chronology used by the source; for early events this may be a conventional/proleptic date.,Americas,GHC-OCT-20-13,Conflict or political event,"Peru and Chile sign the Treaty of Ancón, by which the Tarapacá province is ceded to the latter, bringing an end to Peru's involvement in the War of the Pacific.","Peru and Chile sign the Treaty of Ancón, by which the Tarapacá province is ceded to the latter, bringing an end to Peru's involvement in the War of the Pacific.","October 20, 1883 CE",https://en.wikipedia.org/wiki/October_20,1883-10-20,"October 20, 1883 CE",October 20 — Wikipedia,Exact day in source chronology,Military and political history,Gregorian (source chronology),Target met,International,Secondary reference chronology,20,Verified against source chronology,20,70
