Day,Era,Year,Month,Notes,Region,Event ID,Event type,Description,Event title,Date display,Source 1 URL,Calendar date,Original date,Source 1 name,Date certainty,Event category,Modern country,Calendar system,Coverage status,Significance scope,Source reliability,Target event count,Verification status,Verified event count,Historical significance score
20,CE,1648,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-20-1648-07,event,"The Battle of Lens is the last major military confrontation of the Thirty Years' War, contributing to the signing of the Peace of Westphalia in October that year.","The Battle of Lens is the last major military confrontation of the Thirty Years' War, contributing to the signing of the Peace of Westphalia in October that year",20 August 1648 CE,https://en.wikipedia.org/wiki/August_20,08-20,20 August 1648,Wikipedia — August 20,reported,military,,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
20,CE,636,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Middle East,GHCD-AUG-20-636-08,event,"Battle of the Yarmuk: Marking the first great wave of Muslim conquests and the rapid advance of Islam outside Arabia, Arab forces led by Khalid ibn al-Walid defeat the Byzantine Empire and take control of the Levant.",Battle of the Yarmuk,20 August 636 CE,https://en.wikipedia.org/wiki/August_20,08-20,20 August 636,Wikipedia — August 20,reported,military,United States,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
20,CE,1977,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-20-1977-09,event,Voyager program: NASA launches the Voyager 2 spacecraft.,Voyager program,20 August 1977 CE,https://en.wikipedia.org/wiki/August_20,08-20,20 August 1977,Wikipedia — August 20,reported,science and technology,,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,93
20,CE,1962,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-20-1962-10,event,"The NS Savannah, the world's first nuclear-powered civilian ship, embarks on its maiden voyage.","The NS Savannah, the world's first nuclear-powered civilian ship, embarks on its maiden voyage",20 August 1962 CE,https://en.wikipedia.org/wiki/August_20,08-20,20 August 1962,Wikipedia — August 20,reported,science and technology,,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,93
20,CE,1991,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Americas,GHCD-AUG-20-1991-11,event,"Estonia, occupied by and incorporated into the Soviet Union in 1940, issues a decision on the re-establishment of independence on the basis of legal continuity of its pre-occupation statehood.","Estonia, occupied by and incorporated into the Soviet Union in 1940, issues a decision on the re-establishment of independence on the basis of legal continuity of its pre-occupatio",20 August 1991 CE,https://en.wikipedia.org/wiki/August_20,08-20,20 August 1991,Wikipedia — August 20,reported,political,United States,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,85
20,CE,1960,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-20-1960-12,event,"Senegal breaks from the Mali Federation, declaring its independence.","Senegal breaks from the Mali Federation, declaring its independence",20 August 1960 CE,https://en.wikipedia.org/wiki/August_20,08-20,20 August 1960,Wikipedia — August 20,reported,political,,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,85
20,CE,2006,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Asia,GHCD-AUG-20-2006-13,event,Sri Lankan Civil War: Sri Lankan Tamil politician and former MP S. Sivamaharajah is shot dead at his home in Tellippalai.,Sri Lankan Civil War,20 August 2006 CE,https://en.wikipedia.org/wiki/August_20,08-20,20 August 2006,Wikipedia — August 20,reported,military,,Gregorian date-page convention,meets target,regional,secondary reference with citations,20,date-page verified,20,83
20,CE,1988,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Middle East,GHCD-AUG-20-1988-14,event,Iran–Iraq War: A ceasefire is agreed after almost eight years of war.,Iran–Iraq War,20 August 1988 CE,https://en.wikipedia.org/wiki/August_20,08-20,20 August 1988,Wikipedia — August 20,reported,military,,Gregorian date-page convention,meets target,regional,secondary reference with citations,20,date-page verified,20,83
20,CE,1968,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-20-1968-15,event,"Cold War: Warsaw Pact troops invade Czechoslovakia, crushing the Prague Spring. East German participation is limited to a few specialists due to memories of the recent war. Only Albania and Romania refuse to participate.",Cold War,20 August 1968 CE,https://en.wikipedia.org/wiki/August_20,08-20,20 August 1968,Wikipedia — August 20,reported,military,Germany,Gregorian date-page convention,meets target,regional,secondary reference with citations,20,date-page verified,20,83
20,CE,1955,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Africa,GHCD-AUG-20-1955-16,event,"Battle of Philippeville: In Algeria, a force of Berbers from the Atlas Mountains region of Algeria raid two rural settlements and kill 77 French nationals.",Battle of Philippeville,20 August 1955 CE,https://en.wikipedia.org/wiki/August_20,08-20,20 August 1955,Wikipedia — August 20,reported,military,France,Gregorian date-page convention,meets target,regional,secondary reference with citations,20,date-page verified,20,83
20,CE,1944,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-20-1944-17,event,"World War II: One hundred sixty-eight captured allied airmen, including Phil Lamason, accused by the Gestapo of being "" terror fliers"", arrive at Buchenwald concentration camp.",World War II,20 August 1944 CE,https://en.wikipedia.org/wiki/August_20,08-20,20 August 1944,Wikipedia — August 20,reported,military,,Gregorian date-page convention,meets target,regional,secondary reference with citations,20,date-page verified,20,83
20,CE,1940,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Americas,GHCD-AUG-20-1940-18,event,"In Mexico City, exiled Russian revolutionary Leon Trotsky is fatally wounded with an ice axe by Ramón Mercader. He dies the next day.","In Mexico City, exiled Russian revolutionary Leon Trotsky is fatally wounded with an ice axe by Ramón Mercader",20 August 1940 CE,https://en.wikipedia.org/wiki/August_20,08-20,20 August 1940,Wikipedia — August 20,reported,social history,United States,Gregorian date-page convention,meets target,regional,secondary reference with citations,20,date-page verified,20,83
20,CE,1940,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-20-1940-19,event,"World War II: British Prime Minister Winston Churchill makes the fourth of his famous wartime speeches, containing the line "" Never was so much owed by so many to so few"".",World War II,20 August 1940 CE,https://en.wikipedia.org/wiki/August_20,08-20,20 August 1940,Wikipedia — August 20,reported,military,United Kingdom,Gregorian date-page convention,meets target,regional,secondary reference with citations,20,date-page verified,20,83
20,CE,1914,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Americas,GHCD-AUG-20-1914-20,event,World War I: Brussels is captured during the German invasion of Belgium.,World War I,20 August 1914 CE,https://en.wikipedia.org/wiki/August_20,08-20,20 August 1914,Wikipedia — August 20,reported,military,United States,Gregorian date-page convention,meets target,regional,secondary reference with citations,20,date-page verified,20,83
21,CE,1993,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-21-1993-01,event,NASA loses contact with the Mars Observer spacecraft.,NASA loses contact with the Mars Observer spacecraft,21 August 1993 CE,https://en.wikipedia.org/wiki/August_21,08-21,21 August 1993,Wikipedia — August 21,reported,science and technology,,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
21,CE,1991,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Europe,GHCD-AUG-21-1991-02,event,Latvia declares renewal of its full independence after its occupation by the Soviet Union since 1940.,Latvia declares renewal of its full independence after its occupation by the Soviet Union since 1940,21 August 1991 CE,https://en.wikipedia.org/wiki/August_21,08-21,21 August 1991,Wikipedia — August 21,reported,political,Russia,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
21,CE,1982,August,Selection from the date-page events list; consult linked citations for primary-source verification.,Middle East,GHCD-AUG-21-1982-03,event,Lebanese Civil War: The first troops of a multinational force lands in Beirut to oversee the Palestine Liberation Organization's withdrawal from Lebanon.,Lebanese Civil War,21 August 1982 CE,https://en.wikipedia.org/wiki/August_21,08-21,21 August 1982,Wikipedia — August 21,reported,military,,Gregorian date-page convention,meets target,international,secondary reference with citations,20,date-page verified,20,95
