Day,Era,Year,Month,Notes,Region,Event ID,Event type,Description,Event title,Date display,Source 1 URL,Calendar date,Original date,Source 1 name,Date certainty,Event category,Modern country,Calendar system,Coverage status,Significance scope,Source reliability,Target event count,Verification status,Verified event count,Historical significance score
16,CE,1963,June,,,GHCD-06-16-1963-18,science and technology,Soviet Space Program: Vostok 6 mission: Cosmonaut Valentina Tereshkova becomes the first woman in space.,Soviet Space Program: Vostok 6 mission: Cosmonaut Valentina Tereshkova becomes the first woman in space.,"June 16, 1963 CE",https://en.wikipedia.org/wiki/June_16,1963-06-16,1963– Soviet Space Program: Vostok 6 mission: Cosmonaut Valentina Tereshkova becomes the first woman in space.,Wikipedia,exact,science and technology,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,95
16,CE,1963,June,,Asia,GHCD-06-16-1963-19,historical event,"In an attempt to resolve the Buddhist crisis in South Vietnam, a Joint Communique is signed between President Ngo Dinh Diem and Buddhist leaders.","In an attempt to resolve the Buddhist crisis in South Vietnam, a Joint Communique is signed between President Ngo Dinh Diem and Buddhist leaders.","June 16, 1963 CE",https://en.wikipedia.org/wiki/June_16,1963-06-16,"1963– In an attempt to resolve the Buddhist crisis in South Vietnam, a Joint Communique is signed between President Ngo Dinh Diem and Buddhist leaders.",Wikipedia,exact,general history,Vietnam,Gregorian,target met,regional,secondary reference,20,single-source verified,20,95
16,CE,1981,June,,North America,GHCD-06-16-1981-20,conflict,"US President Ronald Reagan awards the Congressional Gold Medal to Ken Taylor, Canada's former ambassador to Iran, for helping six Americans escape from Iran during the hostage crisis of 1979–81; he is the first foreign citizen bestowed the honor.","US President Ronald Reagan awards the Congressional Gold Medal to Ken Taylor, Canada's former ambassador to Iran, for helping six Americans escape from Iran during the hostage c...","June 16, 1981 CE",https://en.wikipedia.org/wiki/June_16,1981-06-16,"1981– US President Ronald Reagan awards the Congressional Gold Medal to Ken Taylor, Canada's former ambassador to Iran, for helping six Americans escape from Iran during the hostage crisis of 1979–81; he is the first foreign citizen bestowed the honor.",Wikipedia,exact,military and conflict,Canada,Gregorian,target met,regional,secondary reference,20,single-source verified,20,95
17,CE,1497,June,,,GHCD-06-17-1497-01,conflict,Battle of Deptford Bridge: Forces under King Henry VII defeat troops led by Michael An Gof.,Battle of Deptford Bridge: Forces under King Henry VII defeat troops led by Michael An Gof.,"June 17, 1497 CE",https://en.wikipedia.org/wiki/June_17,1497-06-17,1497– Battle of Deptford Bridge: Forces under King Henry VII defeat troops led by Michael An Gof.,Wikipedia,exact,military and conflict,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,95
17,CE,1665,June,,Europe,GHCD-06-17-1665-02,conflict,Battle of Montes Claros: Portugal definitively secures independence from Spain in the last battle of the Portuguese Restoration War.,Battle of Montes Claros: Portugal definitively secures independence from Spain in the last battle of the Portuguese Restoration War.,"June 17, 1665 CE",https://en.wikipedia.org/wiki/June_17,1665-06-17,1665– Battle of Montes Claros: Portugal definitively secures independence from Spain in the last battle of the Portuguese Restoration War.,Wikipedia,exact,military and conflict,Spain,Gregorian,target met,regional,secondary reference,20,single-source verified,20,95
17,CE,1775,June,,,GHCD-06-17-1775-03,conflict,American Revolutionary War: Colonists inflict heavy casualties on British forces while losing the Battle of Bunker Hill.,American Revolutionary War: Colonists inflict heavy casualties on British forces while losing the Battle of Bunker Hill.,"June 17, 1775 CE",https://en.wikipedia.org/wiki/June_17,1775-06-17,1775– American Revolutionary War: Colonists inflict heavy casualties on British forces while losing the Battle of Bunker Hill.,Wikipedia,exact,military and conflict,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,95
17,CE,1831,June,,,GHCD-06-17-1831-04,historical event,The steam locomotive Best Friend of Charleston causes the first boiler explosion caused by a steam locomotive.,The steam locomotive Best Friend of Charleston causes the first boiler explosion caused by a steam locomotive.,"June 17, 1831 CE",https://en.wikipedia.org/wiki/June_17,1831-06-17,1831– The steam locomotive Best Friend of Charleston causes the first boiler explosion caused by a steam locomotive.,Wikipedia,exact,general history,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,82
17,CE,1839,June,,,GHCD-06-17-1839-05,historical event,"In the Kingdom of Hawaii, Kamehameha III issues the edict of toleration which gives Roman Catholics the freedom to worship in the Hawaiian Islands. The Hawaii Catholic Church and the Cathedral of Our Lady of Peace are established as a result.","In the Kingdom of Hawaii, Kamehameha III issues the edict of toleration which gives Roman Catholics the freedom to worship in the Hawaiian Islands","June 17, 1839 CE",https://en.wikipedia.org/wiki/June_17,1839-06-17,"1839– In the Kingdom of Hawaii, Kamehameha III issues the edict of toleration which gives Roman Catholics the freedom to worship in the Hawaiian Islands. The Hawaii Catholic Church and the Cathedral of Our Lady of Peace are established as a result.",Wikipedia,exact,general history,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,82
17,CE,1843,June,,Oceania,GHCD-06-17-1843-06,conflict,"The Wairau Affray, the first serious clash of arms between Māori and British settlers in the New Zealand Wars, takes place.","The Wairau Affray, the first serious clash of arms between Māori and British settlers in the New Zealand Wars, takes place.","June 17, 1843 CE",https://en.wikipedia.org/wiki/June_17,1843-06-17,"1843– The Wairau Affray, the first serious clash of arms between Māori and British settlers in the New Zealand Wars, takes place.",Wikipedia,exact,military and conflict,New Zealand,Gregorian,target met,regional,secondary reference,20,single-source verified,20,95
17,CE,1861,June,,,GHCD-06-17-1861-07,conflict,"American Civil War: Battle of Vienna, Virginia.","American Civil War: Battle of Vienna, Virginia.","June 17, 1861 CE",https://en.wikipedia.org/wiki/June_17,1861-06-17,"1861– American Civil War: Battle of Vienna, Virginia.",Wikipedia,exact,military and conflict,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,95
17,CE,1863,June,,,GHCD-06-17-1863-08,conflict,American Civil War: Battle of Aldie in the Gettysburg campaign.,American Civil War: Battle of Aldie in the Gettysburg campaign.,"June 17, 1863 CE",https://en.wikipedia.org/wiki/June_17,1863-06-17,1863– American Civil War: Battle of Aldie in the Gettysburg campaign.,Wikipedia,exact,military and conflict,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,95
17,CE,1876,June,,,GHCD-06-17-1876-09,conflict,American Indian Wars: Battle of the Rosebud: One thousand five hundred Sioux and Cheyenne led by Crazy Horse beat back General George Crook's forces at Rosebud Creek in Montana Territory.,American Indian Wars: Battle of the Rosebud: One thousand five hundred Sioux and Cheyenne led by Crazy Horse beat back General George Crook's forces at Rosebud Creek in Montana...,"June 17, 1876 CE",https://en.wikipedia.org/wiki/June_17,1876-06-17,1876– American Indian Wars: Battle of the Rosebud: One thousand five hundred Sioux and Cheyenne led by Crazy Horse beat back General George Crook's forces at Rosebud Creek in Montana Territory.,Wikipedia,exact,military and conflict,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,95
17,CE,1877,June,,,GHCD-06-17-1877-10,conflict,American Indian Wars: Battle of White Bird Canyon: The Nez Perce defeat the U.S. Cavalry at White Bird Canyon in the Idaho Territory.,American Indian Wars: Battle of White Bird Canyon: The Nez Perce defeat the U.S,"June 17, 1877 CE",https://en.wikipedia.org/wiki/June_17,1877-06-17,1877– American Indian Wars: Battle of White Bird Canyon: The Nez Perce defeat the U.S. Cavalry at White Bird Canyon in the Idaho Territory.,Wikipedia,exact,military and conflict,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,95
17,CE,1901,June,,,GHCD-06-17-1901-11,historical event,"The College Board introduces its first standardized test, the forerunner to the SAT.","The College Board introduces its first standardized test, the forerunner to the SAT.","June 17, 1901 CE",https://en.wikipedia.org/wiki/June_17,1901-06-17,"1901– The College Board introduces its first standardized test, the forerunner to the SAT.",Wikipedia,exact,general history,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,82
17,CE,1929,June,,Oceania,GHCD-06-17-1929-12,disaster,"The town of Murchison, New Zealand is rocked by a 7.8 magnitude earthquake killing 17. At the time it was New Zealand's worst natural disaster.","The town of Murchison, New Zealand is rocked by a 7.8 magnitude earthquake killing 17","June 17, 1929 CE",https://en.wikipedia.org/wiki/June_17,1929-06-17,"1929– The town of Murchison, New Zealand is rocked by a 7.8 magnitude earthquake killing 17. At the time it was New Zealand's worst natural disaster.",Wikipedia,exact,natural disaster,New Zealand,Gregorian,target met,regional,secondary reference,20,single-source verified,20,95
17,CE,1932,June,,North America,GHCD-06-17-1932-13,conflict,Bonus Army: Around a thousand World War I veterans amass at the United States Capitol as the U.S. Senate considers a bill that would give them certain benefits.,Bonus Army: Around a thousand World War I veterans amass at the United States Capitol as the U.S,"June 17, 1932 CE",https://en.wikipedia.org/wiki/June_17,1932-06-17,1932– Bonus Army: Around a thousand World War I veterans amass at the United States Capitol as the U.S. Senate considers a bill that would give them certain benefits.,Wikipedia,exact,military and conflict,United States,Gregorian,target met,international,secondary reference,20,single-source verified,20,95
17,CE,1940,June,,Europe,GHCD-06-17-1940-14,conflict,"World War II: RMS Lancastria is attacked and sunk by the Luftwaffe near Saint-Nazaire, France. At least 3,000 are killed in Britain's worst maritime disaster.","World War II: RMS Lancastria is attacked and sunk by the Luftwaffe near Saint-Nazaire, France","June 17, 1940 CE",https://en.wikipedia.org/wiki/June_17,1940-06-17,"1940– World War II: RMS Lancastria is attacked and sunk by the Luftwaffe near Saint-Nazaire, France. At least 3,000 are killed in Britain's worst maritime disaster.",Wikipedia,exact,military and conflict,France,Gregorian,target met,international,secondary reference,20,single-source verified,20,95
17,CE,1940,June,,,GHCD-06-17-1940-15,conflict,World War II: The British Army's 11th Hussars assault and take Fort Capuzzo in Libya from Italian forces.,World War II: The British Army's 11th Hussars assault and take Fort Capuzzo in Libya from Italian forces.,"June 17, 1940 CE",https://en.wikipedia.org/wiki/June_17,1940-06-17,1940– World War II: The British Army's 11th Hussars assault and take Fort Capuzzo in Libya from Italian forces.,Wikipedia,exact,military and conflict,,Gregorian,target met,international,secondary reference,20,single-source verified,20,95
17,CE,1960,June,,,GHCD-06-17-1960-16,conflict,"The Nez Perce tribe is awarded $4 million for 7 million acres (28,000 km 2) of land undervalued at four cents/acre in the 1863 treaty.","The Nez Perce tribe is awarded $4 million for 7 million acres (28,000 km 2) of land undervalued at four cents/acre in the 1863 treaty.","June 17, 1960 CE",https://en.wikipedia.org/wiki/June_17,1960-06-17,"1960– The Nez Perce tribe is awarded $4 million for 7 million acres (28,000 km 2) of land undervalued at four cents/acre in the 1863 treaty.",Wikipedia,exact,military and conflict,,Gregorian,target met,transregional,secondary reference,20,single-source verified,20,95
17,CE,1967,June,,Asia,GHCD-06-17-1967-17,science and technology,Nuclear weapons testing: China announces a successful test of its first thermonuclear weapon.,Nuclear weapons testing: China announces a successful test of its first thermonuclear weapon.,"June 17, 1967 CE",https://en.wikipedia.org/wiki/June_17,1967-06-17,1967– Nuclear weapons testing: China announces a successful test of its first thermonuclear weapon.,Wikipedia,exact,science and technology,China,Gregorian,target met,regional,secondary reference,20,single-source verified,20,95
