Day,Era,Year,Month,Notes,Region,Event ID,Event type,Description,Event title,Date display,Source 1 URL,Calendar date,City location,Original date,Source 1 name,Date certainty,Event category,Modern country,Calendar system,Coverage status,People involved,Historical entity,Significance scope,Source reliability,Target event count,Verification status,Verified event count,Historical significance score
18,CE,1095,November,,Europe,GHC-NOV-18-01,Religious,"The Council of Clermont begins: called by Pope Urban II, it led to the First Crusade to the Holy Land. [3]",Council of Clermont begins,18 November 1095 CE,https://en.wikipedia.org/wiki/November_18,November 18,Clermont,,Wikipedia — November date page,Exact,Crusades,France,Gregorian (modern date listing),Target met,Pope Urban II,Catholic Church,Global,Secondary reference chronology,20,Verified against cited chronology,20,5
18,CE,1302,November,,Europe,GHC-NOV-18-02,Religious,"Pope Boniface VIII issues the Papal bull Unam sanctam, claiming spiritual supremacy for the papacy. [6]",Papal bull Unam sanctam issued,18 November 1302 CE,https://en.wikipedia.org/wiki/November_18,November 18,Rome,,Wikipedia — November date page,Exact,Papal authority,Vatican City,Gregorian (modern date listing),Target met,Pope Boniface VIII,Catholic Church,Global,Secondary reference chronology,20,Verified against cited chronology,20,5
18,CE,1421,November,,Europe,GHC-NOV-18-03,Disaster,"St Elizabeth's flood: A dike in the Grote Hollandse Waard in the Netherlands breaks, killing about 10,000 people. [7]",St Elizabeth's flood,18 November 1421 CE,https://en.wikipedia.org/wiki/November_18,November 18,,,Wikipedia — November date page,Exact,Flood,Netherlands,Gregorian (modern date listing),Target met,,County of Holland,Regional,Secondary reference chronology,20,Verified against cited chronology,20,4
18,CE,1493,November,,Caribbean,GHC-NOV-18-04,Exploration,Christopher Columbus first sights the island now known as Puerto Rico. [8],Columbus sights Puerto Rico,18 November 1493 CE,https://en.wikipedia.org/wiki/November_18,November 18,,,Wikipedia — November date page,Exact,European exploration,Puerto Rico,Gregorian (modern date listing),Target met,Christopher Columbus,Spanish expedition,Global,Secondary reference chronology,20,Verified against cited chronology,20,4
18,CE,1803,November,,Caribbean,GHC-NOV-18-05,Military,"The Battle of Vertières, the last major battle of the Haitian Revolution, is fought, leading to the establishment of the Republic of Haiti, the first black republic in the Western Hemisphere. [13]",Battle of Vertières,18 November 1803 CE,https://en.wikipedia.org/wiki/November_18,November 18,Vertières,,Wikipedia — November date page,Exact,Revolutionary war,Haiti,Gregorian (modern date listing),Target met,,Haitian revolutionary forces,Global,Secondary reference chronology,20,Verified against cited chronology,20,5
18,CE,1863,November,,Europe,GHC-NOV-18-06,Political,King Christian IX of Denmark signs the November constitution that declares Schleswig to be part of Denmark. This is seen by the German Confederation as a violation of the London Protocol and leads to the German–Danish war of 1864.,November Constitution signed,18 November 1863 CE,https://en.wikipedia.org/wiki/November_18,November 18,,,Wikipedia — November date page,Exact,Constitutional crisis,Denmark; Germany,Gregorian (modern date listing),Target met,Christian IX,Kingdom of Denmark,Regional,Secondary reference chronology,20,Verified against cited chronology,20,4
18,CE,1872,November,,North America,GHC-NOV-18-07,Social,Susan B. Anthony and 14 other women are arrested for voting illegally in the United States presidential election of 1872.,Susan B. Anthony arrested for voting,18 November 1872 CE,https://en.wikipedia.org/wiki/November_18,November 18,,,Wikipedia — November date page,Exact,Women's suffrage,United States,Gregorian (modern date listing),Target met,Susan B. Anthony,United States suffrage movement,National,Secondary reference chronology,20,Verified against cited chronology,20,5
18,CE,1883,November,day of two noons,North America,GHC-NOV-18-08,Scientific,"In the ""day of two noons"", American and Canadian railroad companies institute four standard continental time zones, ending the confusion of thousands of local times. [16]",North American railroad time zones established,18 November 1883 CE,https://en.wikipedia.org/wiki/November_18,November 18,,,Wikipedia — November date page,Exact,Standard time,United States; Canada,Gregorian (modern date listing),Target met,,North American railroads,Regional,Secondary reference chronology,20,Verified against cited chronology,20,4
18,CE,1901,November,,North America; Europe,GHC-NOV-18-09,Political,"Britain and the United States sign the Hay–Pauncefote Treaty, which nullifies the Clayton–Bulwer Treaty and withdraws British objections to an American-controlled canal in Panama.",Hay–Pauncefote Treaty signed,18 November 1901 CE,https://en.wikipedia.org/wiki/November_18,November 18,,,Wikipedia — November date page,Exact,International treaty,United Kingdom; United States,Gregorian (modern date listing),Target met,,British and United States governments,Global,Secondary reference chronology,20,Verified against cited chronology,20,5
18,CE,1903,November,,North America,GHC-NOV-18-10,Political,"The Hay–Bunau-Varilla Treaty is signed by the United States and Panama, giving the United States exclusive rights over the Panama Canal Zone.",Hay–Bunau-Varilla Treaty signed,18 November 1903 CE,https://en.wikipedia.org/wiki/November_18,November 18,,,Wikipedia — November date page,Exact,International treaty,United States; Panama,Gregorian (modern date listing),Target met,,United States and Panama,Global,Secondary reference chronology,20,Verified against cited chronology,20,5
18,CE,1910,November,,Europe,GHC-NOV-18-11,Social,"In their campaign for women's voting rights, hundreds of suffragettes march to the British Parliament in London. Several are beaten by police, newspaper attention embarrasses the authorities, and the march is dubbed Black Friday. [18]",Black Friday suffrage march,18 November 1910 CE,https://en.wikipedia.org/wiki/November_18,November 18,London,,Wikipedia — November date page,Exact,Women's suffrage,United Kingdom,Gregorian (modern date listing),Target met,,British suffrage movement,National,Secondary reference chronology,20,Verified against cited chronology,20,4
18,CE,1918,November,,Europe,GHC-NOV-18-12,Political,Latvia declares its independence from Russia.,Latvia declares independence,18 November 1918 CE,https://en.wikipedia.org/wiki/November_18,November 18,,,Wikipedia — November date page,Exact,Independence,Latvia; Russia,Gregorian (modern date listing),Target met,,Republic of Latvia,National,Secondary reference chronology,20,Verified against cited chronology,20,5
18,CE,1928,November,,North America,GHC-NOV-18-13,Cultural,"Release of the animated short Steamboat Willie, the first fully synchronized sound cartoon.",Steamboat Willie released,18 November 1928 CE,https://en.wikipedia.org/wiki/November_18,November 18,,,Wikipedia — November date page,Exact,Film and animation,United States,Gregorian (modern date listing),Target met,,Walt Disney Productions,Global,Secondary reference chronology,20,Verified against cited chronology,20,4
18,CE,1929,November,,North America,GHC-NOV-18-14,Disaster,"Grand Banks earthquake: Off the south coast of Newfoundland in the Atlantic Ocean, a Richter magnitude 7.2 submarine earthquake, centered on the Grand Banks, breaks 12 submarine transatlantic telegraph cables and triggers a tsunami that destroys many south coast communities in the Burin Peninsula.",Grand Banks earthquake and tsunami,18 November 1929 CE,https://en.wikipedia.org/wiki/November_18,November 18,Grand Banks,,Wikipedia — November date page,Exact,Earthquake and tsunami,Canada,Gregorian (modern date listing),Target met,,,Regional,Secondary reference chronology,20,Verified against cited chronology,20,4
18,CE,1943,November,,Europe,GHC-NOV-18-15,Military,"World War II: In the first action of the Berlin Air Offensive, four hundred and forty Royal Air Force planes bomb Berlin causing only light damage and killing 131. The RAF loses nine aircraft and 53 air crew. [19]",First Berlin Air Offensive action,18 November 1943 CE,https://en.wikipedia.org/wiki/November_18,November 18,Berlin,,Wikipedia — November date page,Exact,Strategic bombing,Germany; United Kingdom,Gregorian (modern date listing),Target met,,Royal Air Force,Global,Secondary reference chronology,20,Verified against cited chronology,20,4
18,CE,1947,November,,Oceania,GHC-NOV-18-16,Disaster,"The Ballantyne's Department Store fire in Christchurch, New Zealand, kills 41; it is the worst fire disaster in the history of New Zealand.",Ballantyne's Department Store fire,18 November 1947 CE,https://en.wikipedia.org/wiki/November_18,November 18,Christchurch,,Wikipedia — November date page,Exact,Urban fire,New Zealand,Gregorian (modern date listing),Target met,,,National,Secondary reference chronology,20,Verified against cited chronology,20,4
18,CE,1961,November,,Southeast Asia,GHC-NOV-18-17,Military,"Vietnam War: United States President John F. Kennedy sends 18,000 military advisors to South Vietnam. [20] [21]",United States expands military advisory mission in South Vietnam,18 November 1961 CE,https://en.wikipedia.org/wiki/November_18,November 18,,,Wikipedia — November date page,Exact,Military intervention,United States; Vietnam,Gregorian (modern date listing),Target met,John F. Kennedy,United States government,Global,Secondary reference chronology,20,Verified against cited chronology,20,5
18,CE,1978,November,,South America,GHC-NOV-18-18,Disaster,"In Jonestown, Guyana, Jim Jones leads his Peoples Temple to a mass murder–suicide that claimed 918 lives in all, 909 of them in Jonestown itself, including over 270 children.",Jonestown mass murder-suicide,18 November 1978 CE,https://en.wikipedia.org/wiki/November_18,November 18,Jonestown,,Wikipedia — November date page,Exact,Mass killing,Guyana,Gregorian (modern date listing),Target met,Jim Jones,Peoples Temple,Global,Secondary reference chronology,20,Verified against cited chronology,20,5
18,CE,1991,November,,Europe,GHC-NOV-18-19,Military,"After an 87-day siege, the Croatian city of Vukovar capitulates to the besieging Yugoslav People's Army and allied Serb paramilitary forces.",Vukovar capitulates,18 November 1991 CE,https://en.wikipedia.org/wiki/November_18,November 18,Vukovar,,Wikipedia — November date page,Exact,Siege,Croatia; Serbia,Gregorian (modern date listing),Target met,,Yugoslav People's Army,Regional,Secondary reference chronology,20,Verified against cited chronology,20,5
18,CE,1993,November,,Africa,GHC-NOV-18-20,Political,"In South Africa, 21 political parties approve a new constitution, expanding voting rights and ending white minority rule.",South African parties approve transitional constitution,18 November 1993 CE,https://en.wikipedia.org/wiki/November_18,November 18,,,Wikipedia — November date page,Exact,Democratic transition,South Africa,Gregorian (modern date listing),Target met,,South African political parties,National,Secondary reference chronology,20,Verified against cited chronology,20,5
19,CE,636,November,,Middle East,GHC-NOV-19-01,Military,The Rashidun Caliphate defeats the Sasanian Empire at the Battle of al-Qādisiyyah in Iraq.,Battle of al-Qādisiyyah,19 November 636 CE,https://en.wikipedia.org/wiki/November_19,November 19,al-Qādisiyyah,,Wikipedia — November date page,Exact,Battle,Iraq; Iran,Gregorian (modern date listing),Target met,,Rashidun Caliphate; Sasanian Empire,Regional,Secondary reference chronology,20,Verified against cited chronology,20,5
19,CE,1646,November,,Europe,GHC-NOV-19-02,Religious,"The current Saint Peter's Basilica is consecrated in Rome, replacing an earlier basilica on the same site. [2]",Consecration of Saint Peter's Basilica,19 November 1646 CE,https://en.wikipedia.org/wiki/November_19,November 19,Rome,,Wikipedia — November date page,Exact,Church consecration,Italy,Gregorian (modern date listing),Target met,,Catholic Church,Global,Secondary reference chronology,20,Verified against cited chronology,20,4
19,CE,1794,November,,North America; Europe,GHC-NOV-19-03,Political,"The United States and the Kingdom of Great Britain sign Jay's Treaty, which attempts to resolve some of the lingering problems left over from the American Revolutionary War.",Jay's Treaty signed,19 November 1794 CE,https://en.wikipedia.org/wiki/November_19,November 19,,,Wikipedia — November date page,Exact,Treaty,United States; United Kingdom,Gregorian (modern date listing),Target met,John Jay,United States; Kingdom of Great Britain,Global,Secondary reference chronology,20,Verified against cited chronology,20,5
