Day,Era,Year,Month,Notes,Region,Event ID,Event type,Description,Event title,Date display,Source 1 URL,Calendar date,Original date,Source 1 name,Date certainty,Event category,Modern country,Calendar system,Coverage status,Significance scope,Source reliability,Target event count,Verification status,Verified event count,Historical significance score
16,CE,1882,December,Date page uses modern date presentation; original calendar date is not stated.,Europe,GHC-DEC-16-14,Political change,"On 16 December 1882 CE, Wales and England contest the first Home Nations (now Six Nations) rugby union match.",Wales and England contest the first Home Nations (now Six Nations) rugby union match.,16 December 1882 CE,https://en.wikipedia.org/wiki/December_16,December 16,Not stated in source,Wikipedia — December 16,Exact date as listed,Politics and governance,United Kingdom,Calendar system not specified by source,Target met,National / regional,Secondary reference source,20,Verified against cited date-page entry,20,69
16,CE,1773,December,Date page uses modern date presentation; original calendar date is not stated.,North America,GHC-DEC-16-15,Historical event,"On 16 December 1773 CE, American Revolution: Boston Tea Party: Members of the Sons of Liberty disguised as Mohawk Indians dump hundreds of crates of tea into Boston harbor as a protest against the Tea Act.",American Revolution: Boston Tea Party: Members of the Sons of Liberty disguised as Mohawk Indians dump hundreds of crates of tea into Boston harbor as a protest against the Tea Act.,16 December 1773 CE,https://en.wikipedia.org/wiki/December_16,December 16,Not stated in source,Wikipedia — December 16,Exact date as listed,General history,United States,Calendar system not specified by source,Target met,National / regional,Secondary reference source,20,Verified against cited date-page entry,20,67
16,CE,1989,December,Date page uses modern date presentation; original calendar date is not stated.,Europe,GHC-DEC-16-16,Political change,"On 16 December 1989 CE, Romanian Revolution: Protests break out in Timișoara, Romania, in response to an attempt by the government to evict dissident Hungarian pastor László Tőkés.","Romanian Revolution: Protests break out in Timișoara, Romania, in response to an attempt by the government to evict dissident Hungarian pastor László Tőkés.",16 December 1989 CE,https://en.wikipedia.org/wiki/December_16,December 16,Not stated in source,Wikipedia — December 16,Exact date as listed,Politics and governance,Romania,Calendar system not specified by source,Target met,National / regional,Secondary reference source,20,Verified against cited date-page entry,20,67
16,CE,1761,December,Date page uses modern date presentation; original calendar date is not stated.,Europe,GHC-DEC-16-17,Conflict / political violence,"On 16 December 1761 CE, Seven Years' War: After a four-month siege, the Russians under Pyotr Rumyantsev take the Prussian fortress of Kołobrzeg.","Seven Years' War: After a four-month siege, the Russians under Pyotr Rumyantsev take the Prussian fortress of Kołobrzeg.",16 December 1761 CE,https://en.wikipedia.org/wiki/December_16,December 16,Not stated in source,Wikipedia — December 16,Exact date as listed,Military and conflict,Russia,Calendar system not specified by source,Target met,National / regional,Secondary reference source,20,Verified against cited date-page entry,20,65
16,CE,1826,December,Date page uses modern date presentation; original calendar date is not stated.,,GHC-DEC-16-18,Conflict / political violence,"On 16 December 1826 CE, Benjamin W. Edwards rides into Mexican-controlled Nacogdoches, Texas, and declares himself ruler of the Republic of Fredonia.","Benjamin W. Edwards rides into Mexican-controlled Nacogdoches, Texas, and declares himself ruler of the Republic of Fredonia.",16 December 1826 CE,https://en.wikipedia.org/wiki/December_16,December 16,Not stated in source,Wikipedia — December 16,Exact date as listed,Military and conflict,,Calendar system not specified by source,Target met,National / regional,Secondary reference source,20,Verified against cited date-page entry,20,65
16,CE,1838,December,Date page uses modern date presentation; original calendar date is not stated.,Africa,GHC-DEC-16-19,Conflict / political violence,"On 16 December 1838 CE, Great Trek: Battle of Blood River: Voortrekkers led by Andries Pretorius and Sarel Cilliers defeat Zulu impis, led by Dambuza (Nzobo) and Ndlela kaSompisi in what is today KwaZulu-Natal, South Africa.","Great Trek: Battle of Blood River: Voortrekkers led by Andries Pretorius and Sarel Cilliers defeat Zulu impis, led by Dambuza (Nzobo) and Ndlela kaSompisi in what is today KwaZulu-Natal, South Africa.",16 December 1838 CE,https://en.wikipedia.org/wiki/December_16,December 16,Not stated in source,Wikipedia — December 16,Exact date as listed,Military and conflict,South Africa,Calendar system not specified by source,Target met,National / regional,Secondary reference source,20,Verified against cited date-page entry,20,65
16,CE,1914,December,Date page uses modern date presentation; original calendar date is not stated.,Global / transnational,GHC-DEC-16-20,Conflict / political violence,"On 16 December 1914 CE, World War I: Admiral Franz von Hipper commands a raid on Scarborough, Hartlepool and Whitby.","World War I: Admiral Franz von Hipper commands a raid on Scarborough, Hartlepool and Whitby.",16 December 1914 CE,https://en.wikipedia.org/wiki/December_16,December 16,Not stated in source,Wikipedia — December 16,Exact date as listed,Military and conflict,,Calendar system not specified by source,Target met,National / regional,Secondary reference source,20,Verified against cited date-page entry,20,65
17,CE,1951,December,Date page uses modern date presentation; original calendar date is not stated.,North America,GHC-DEC-17-01,Legal and social change,"On 17 December 1951 CE, The American Civil Rights Congress delivers "" We Charge Genocide"" to the United Nations.","The American Civil Rights Congress delivers "" We Charge Genocide"" to the United Nations.",17 December 1951 CE,https://en.wikipedia.org/wiki/December_17,December 17,Not stated in source,Wikipedia — December 17,Exact date as listed,Law and society,United States,Calendar system not specified by source,Target met,International / transnational,Secondary reference source,20,Verified against cited date-page entry,20,100
17,CE,1944,December,Date page uses modern date presentation; original calendar date is not stated.,North America,GHC-DEC-17-02,Conflict / political violence,"On 17 December 1944 CE, World War II: Battle of the Bulge: Malmedy massacre: American 285th Field Artillery Observation Battalion POWs are shot by Waffen-SS Kampfgruppe Joachim Peiper.",World War II: Battle of the Bulge: Malmedy massacre: American 285th Field Artillery Observation Battalion POWs are shot by Waffen-SS Kampfgruppe Joachim Peiper.,17 December 1944 CE,https://en.wikipedia.org/wiki/December_17,December 17,Not stated in source,Wikipedia — December 17,Exact date as listed,Military and conflict,United States,Calendar system not specified by source,Target met,International / transnational,Secondary reference source,20,Verified against cited date-page entry,20,100
17,CE,1928,December,Date page uses modern date presentation; original calendar date is not stated.,Europe,GHC-DEC-17-03,Historical event,"On 17 December 1928 CE, Indian revolutionaries Bhagat Singh, Sukhdev Thapar and Shivaram Rajguru assassinate British police officer James Saunders in Lahore, Punjab, to avenge the death of Lala Lajpat Rai at the hands of the police. The three were executed in 1931.","Indian revolutionaries Bhagat Singh, Sukhdev Thapar and Shivaram Rajguru assassinate British police officer James Saunders in Lahore, Punjab, to avenge the death of Lala Lajpat Rai at the hands of the police. The three were executed in 1931.",17 December 1928 CE,https://en.wikipedia.org/wiki/December_17,December 17,Not stated in source,Wikipedia — December 17,Exact date as listed,General history,United Kingdom,Calendar system not specified by source,Target met,International / transnational,Secondary reference source,20,Verified against cited date-page entry,20,99
17,CE,2002,December,Date page uses modern date presentation; original calendar date is not stated.,Africa,GHC-DEC-17-04,Conflict / political violence,"On 17 December 2002 CE, Second Congo War: The Congolese parties of the Inter Congolese Dialogue sign a peace accord which makes provision for transitional governance and legislative and presidential elections within two years.",Second Congo War: The Congolese parties of the Inter Congolese Dialogue sign a peace accord which makes provision for transitional governance and legislative and presidential elections within two years.,17 December 2002 CE,https://en.wikipedia.org/wiki/December_17,December 17,Not stated in source,Wikipedia — December 17,Exact date as listed,Military and conflict,Congo,Calendar system not specified by source,Target met,International,Secondary reference source,20,Verified against cited date-page entry,20,89
